startpoint,endpoint,type
_117206_,_108077_,d
_117206_,_108078_,d
_117206_,_108194_,d
_117206_,_108195_,d
_117206_,_108196_,d
_117206_,_108198_,d
_117206_,_111355_,d
_117206_,_111425_,d
_117206_,_111438_,d
_117206_,_114265_,d
_117206_,_114445_,d
_117206_,_114475_,d
_117206_,_114466_,d
_117206_,_107885_,d
_117206_,_107912_,d
_117206_,_107917_,d
_117206_,_108024_,d
_117206_,_107884_,d
_117206_,_107886_,d
_117206_,_107918_,d
_117206_,_108026_,d
_117206_,_108027_,d
_117206_,_108052_,d
_117206_,_108053_,d
_117206_,_108054_,d
_117206_,_114539_,d
_117206_,_114451_,d
_117206_,_114491_,d
_117206_,_114494_,d
_117206_,_114558_,d
_117206_,_114463_,d
_117206_,_114570_,d
_117206_,_114586_,d
_117206_,_114456_,d
_117206_,_114464_,d
_117206_,_114553_,d
_117206_,_114592_,d
_117206_,_114571_,d
_117206_,_109505_,d
_117206_,_109506_,d
_117206_,_109507_,d
_117206_,_109508_,d
_117206_,_109509_,d
_117206_,_109521_,d
_117206_,_109522_,d
_117206_,_109523_,d
_117206_,_109524_,d
_117206_,_109525_,d
_117206_,_109561_,d
_117206_,_109562_,d
_117206_,_109563_,d
_117206_,_109564_,d
_117206_,_109565_,d
_117206_,_109753_,d
_117206_,_109754_,d
_117206_,_109755_,d
_117206_,_109756_,d
_117206_,_109757_,d
_117206_,_109817_,d
_117206_,_109818_,d
_117206_,_109819_,d
_117206_,_109820_,d
_117206_,_109821_,d
_117206_,_109849_,d
_117206_,_109850_,d
_117206_,_109851_,d
_117206_,_109852_,d
_117206_,_109853_,d
_117206_,_108465_,d
_117206_,_108466_,d
_117206_,_108467_,d
_117206_,_108468_,d
_117206_,_108469_,d
_117206_,_108470_,d
_117206_,_114082_,d
_117206_,_114083_,d
_117206_,_114084_,d
_117206_,_114085_,d
_117206_,_114086_,d
_117206_,_114087_,d
_117206_,_114098_,d
_117206_,_114099_,d
_117206_,_114100_,d
_117206_,_114101_,d
_117206_,_114103_,d
_117206_,_114104_,d
_117206_,_114178_,d
_117206_,_114179_,d
_117206_,_114180_,d
_117206_,_114181_,d
_117206_,_114182_,d
_117206_,_114183_,d
_117206_,_114210_,d
_117206_,_114211_,d
_117206_,_114212_,d
_117206_,_114213_,d
_117206_,_114214_,d
_117206_,_114215_,d
_117206_,_114226_,d
_117206_,_114227_,d
_117206_,_114228_,d
_117206_,_114229_,d
_117206_,_114231_,d
_117206_,_114232_,d
_117206_,_114283_,d
_117206_,_114284_,d
_117206_,_114285_,d
_117206_,_114286_,d
_117206_,_114287_,d
_117206_,_114288_,d
_117206_,_114314_,d
_117206_,_114315_,d
_117206_,_114316_,d
_117206_,_114317_,d
_117206_,_114318_,d
_117206_,_114319_,d
_117206_,_114330_,d
_117206_,_114331_,d
_117206_,_114332_,d
_117206_,_114333_,d
_117206_,_114334_,d
_117206_,_114335_,d
_117206_,_109510_,d
_117206_,_109526_,d
_117206_,_109566_,d
_117206_,_109758_,d
_117206_,_109822_,d
_117206_,_109854_,d
_117206_,_110704_,d
_117206_,_110706_,d
_117206_,_110707_,d
_117206_,_110708_,d
_117206_,_110709_,d
_117206_,_110710_,d
_117206_,_110720_,d
_117206_,_110721_,d
_117206_,_110722_,d
_117206_,_110723_,d
_117206_,_110724_,d
_117206_,_110726_,d
_117206_,_110832_,d
_117206_,_110834_,d
_117206_,_110835_,d
_117206_,_110836_,d
_117206_,_110837_,d
_117206_,_110838_,d
_117206_,_111072_,d
_117206_,_111073_,d
_117206_,_111074_,d
_117206_,_111075_,d
_117206_,_111077_,d
_117206_,_111078_,d
_117206_,_111088_,d
_117206_,_111090_,d
_117206_,_111091_,d
_117206_,_111092_,d
_117206_,_111093_,d
_117206_,_111094_,d
_117206_,_111144_,d
_117206_,_111146_,d
_117206_,_111147_,d
_117206_,_111148_,d
_117206_,_111149_,d
_117206_,_111150_,d
_117206_,_111216_,d
_117206_,_111218_,d
_117206_,_111219_,d
_117206_,_111220_,d
_117206_,_111221_,d
_117206_,_111222_,d
_117206_,_117800_,d
_117206_,_117801_,d
_117206_,_117802_,d
_117206_,_117803_,d
_117206_,_117804_,d
_117206_,_117805_,d
_117206_,_117808_,d
_117206_,_117809_,d
_117206_,_117810_,d
_117206_,_117811_,d
_117206_,_117812_,d
_117206_,_117813_,d
_117206_,_117824_,d
_117206_,_117825_,d
_117206_,_117826_,d
_117206_,_117827_,d
_117206_,_117828_,d
_117206_,_117829_,d
_117206_,_117850_,d
_117206_,_117851_,d
_117206_,_117852_,d
_117206_,_117853_,d
_117206_,_117854_,d
_117206_,_117855_,d
_117206_,_117859_,d
_117206_,_117860_,d
_117206_,_117861_,d
_117206_,_117862_,d
_117206_,_117863_,d
_117206_,_117864_,d
_117206_,_109633_,d
_117206_,_109634_,d
_117206_,_109635_,d
_117206_,_109636_,d
_117206_,_109637_,d
_117206_,_111505_,d
_117206_,_111506_,d
_117206_,_111507_,d
_117206_,_111508_,d
_117206_,_111509_,d
_117206_,_111601_,d
_117206_,_111602_,d
_117206_,_111603_,d
_117206_,_111604_,d
_117206_,_111605_,d
_117206_,_111649_,d
_117206_,_111650_,d
_117206_,_111651_,d
_117206_,_111652_,d
_117206_,_111653_,d
_117206_,_110081_,d
_117206_,_110082_,d
_117206_,_110083_,d
_117206_,_110084_,d
_117206_,_110085_,d
_117206_,_110086_,d
_117206_,_110593_,d
_117206_,_110594_,d
_117206_,_110595_,d
_117206_,_110596_,d
_117206_,_110597_,d
_117206_,_110598_,d
_117206_,_110849_,d
_117206_,_110850_,d
_117206_,_110851_,d
_117206_,_110852_,d
_117206_,_110853_,d
_117206_,_110854_,d
_117206_,_111344_,d
_117206_,_111346_,d
_117206_,_111347_,d
_117206_,_111348_,d
_117206_,_111349_,d
_117206_,_111350_,d
_117206_,_111384_,d
_117206_,_111386_,d
_117206_,_111387_,d
_117206_,_111388_,d
_117206_,_111389_,d
_117206_,_111390_,d
_117206_,_111264_,d
_117206_,_111265_,d
_117206_,_111266_,d
_117206_,_111267_,d
_117206_,_111268_,d
_117206_,_111269_,d
_117206_,_111769_,d
_117206_,_111770_,d
_117206_,_111771_,d
_117206_,_111772_,d
_117206_,_111773_,d
_117206_,_111889_,d
_117206_,_111890_,d
_117206_,_111891_,d
_117206_,_111892_,d
_117206_,_111893_,d
_117206_,_117180_,d
_117206_,_117178_,d
_117206_,_117183_,d
_117206_,_117184_,d
_117206_,_117176_,d
_117206_,_117179_,d
_117206_,_117181_,d
_117206_,_117160_,d
_117206_,_114114_,d
_117206_,_114115_,d
_117206_,_114116_,d
_117206_,_114117_,d
_117206_,_114118_,d
_117206_,_114119_,d
_117206_,_113107_,d
_117206_,_113108_,d
_117206_,_113109_,d
_117206_,_113110_,d
_117206_,_113111_,d
_117206_,_113112_,d
_117206_,_113219_,d
_117206_,_113220_,d
_117206_,_113221_,d
_117206_,_113222_,d
_117206_,_113223_,d
_117206_,_113224_,d
_117206_,_113723_,d
_117206_,_113724_,d
_117206_,_113725_,d
_117206_,_113726_,d
_117206_,_113727_,d
_117206_,_113728_,d
_117206_,_113787_,d
_117206_,_113788_,d
_117206_,_113789_,d
_117206_,_113790_,d
_117206_,_113791_,d
_117206_,_113792_,d
_117206_,_113971_,d
_117206_,_113972_,d
_117206_,_113973_,d
_117206_,_113974_,d
_117206_,_113975_,d
_117206_,_113976_,d
_117206_,_114131_,d
_117206_,_114132_,d
_117206_,_114133_,d
_117206_,_114134_,d
_117206_,_114135_,d
_117206_,_114136_,d
_117206_,_109638_,d
_117206_,_111510_,d
_117206_,_111606_,d
_117206_,_111654_,d
_117206_,_111056_,d
_117206_,_111058_,d
_117206_,_111059_,d
_117206_,_111060_,d
_117206_,_111061_,d
_117206_,_111062_,d
_117206_,_110736_,d
_117206_,_110738_,d
_117206_,_110739_,d
_117206_,_110740_,d
_117206_,_110741_,d
_117206_,_110742_,d
_117206_,_110992_,d
_117206_,_110994_,d
_117206_,_110995_,d
_117206_,_110996_,d
_117206_,_110997_,d
_117206_,_110998_,d
_117206_,_117816_,d
_117206_,_117817_,d
_117206_,_117818_,d
_117206_,_117819_,d
_117206_,_117820_,d
_117206_,_117821_,d
_117206_,_111774_,d
_117206_,_111894_,d
_117206_,_111761_,d
_117206_,_111762_,d
_117206_,_111763_,d
_117206_,_111764_,d
_117206_,_111765_,d
_117206_,_111793_,d
_117206_,_111794_,d
_117206_,_111795_,d
_117206_,_111796_,d
_117206_,_111797_,d
_117206_,_111921_,d
_117206_,_111922_,d
_117206_,_111923_,d
_117206_,_111924_,d
_117206_,_111925_,d
_117206_,_112059_,d
_117206_,_112060_,d
_117206_,_112061_,d
_117206_,_112062_,d
_117206_,_112063_,d
_117206_,_117195_,d
_117206_,_117196_,d
_117206_,_111766_,d
_117206_,_111798_,d
_117206_,_111926_,d
_117206_,_112064_,d
_117206_,_117177_,d
_117206_,_117182_,d
_117206_,_117185_,d
_117206_,_117186_,d
_117206_,_117191_,d
_117206_,_117193_,d
_117206_,_117194_,d
_117206_,_117166_,d
_117206_,_117167_,d
_117206_,_117164_,d
_117206_,_117165_,d
_117206_,_117170_,d
_117206_,_117197_,d
_117206_,_117199_,d
_117206_,_117200_,d
_117206_,_117201_,d
_117206_,_117202_,d
_117206_,_117044_,d
_117206_,_117272_,d
_117206_,_117336_,d
_107937_,_107937_,d
_110855_,_110855_,d
_110983_,_110983_,d
_111303_,_111303_,d
_107865_,_107865_,d
_107975_,_107975_,d
_107976_,_107976_,d
_108008_,_108008_,d
_109975_,_109975_,d
_110023_,_110023_,d
_110024_,_110024_,d
_110215_,_110215_,d
_110216_,_110216_,d
_110311_,_110311_,d
_110312_,_110312_,d
_110328_,_110328_,d
_110329_,_110329_,d
_110343_,_110343_,d
_110344_,_110344_,d
_110359_,_110359_,d
_110360_,_110360_,d
_110391_,_110391_,d
_110439_,_110439_,d
_110567_,_110567_,d
_110568_,_110568_,d
_110599_,_110599_,d
_110600_,_110600_,d
_110615_,_110615_,d
_110616_,_110616_,d
_110711_,_110711_,d
_110712_,_110712_,d
_110839_,_110839_,d
_110841_,_110841_,d
_110984_,_110984_,d
_108032_,_108032_,d
_109976_,_109976_,d
_110967_,_110967_,d
_111079_,_111079_,d
_111095_,_111095_,d
_111111_,_111111_,d
_111159_,_111159_,d
_111239_,_111239_,d
_114497_,_114497_,d
_114529_,_114529_,d
_114561_,_114561_,d
_114577_,_114577_,d
_108119_,_108119_,d
_108120_,_108120_,d
_108168_,_108168_,d
_110071_,_110071_,d
_110072_,_110072_,d
_110087_,_110087_,d
_110088_,_110088_,d
_110135_,_110135_,d
_110136_,_110136_,d
_110535_,_110535_,d
_110536_,_110536_,d
_110647_,_110647_,d
_110648_,_110648_,d
_110968_,_110968_,d
_111080_,_111080_,d
_111096_,_111096_,d
_111112_,_111112_,d
_111160_,_111160_,d
_114498_,_114498_,d
_114530_,_114530_,d
_114562_,_114562_,d
_114578_,_114578_,d
_107864_,_107864_,d
_107936_,_107936_,d
_108009_,_108009_,d
_110393_,_110393_,d
_110440_,_110440_,d
_110857_,_110857_,d
_111305_,_111305_,d
_108040_,_108040_,d
_111240_,_111240_,d
_108031_,_108031_,d
_108039_,_108039_,d
_108167_,_108167_,d
_107351_,_107351_,d
_107352_,_107352_,d
_107359_,_107359_,d
_107360_,_107360_,d
_107375_,_107375_,d
_107376_,_107376_,d
_107383_,_107383_,d
_107384_,_107384_,d
_108271_,_108271_,d
_108272_,_108272_,d
_108479_,_108479_,d
_108480_,_108480_,d
_108487_,_108487_,d
_108488_,_108488_,d
_108495_,_108495_,d
_108496_,_108496_,d
_108503_,_108503_,d
_108504_,_108504_,d
_108511_,_108511_,d
_108512_,_108512_,d
_108519_,_108519_,d
_108520_,_108520_,d
_108527_,_108527_,d
_108528_,_108528_,d
_108535_,_108535_,d
_108536_,_108536_,d
_108543_,_108543_,d
_108544_,_108544_,d
_108551_,_108551_,d
_108552_,_108552_,d
_108559_,_108559_,d
_108560_,_108560_,d
_108567_,_108567_,d
_108568_,_108568_,d
_108575_,_108575_,d
_108576_,_108576_,d
_108591_,_108591_,d
_108592_,_108592_,d
_108599_,_108599_,d
_108600_,_108600_,d
_108607_,_108607_,d
_108608_,_108608_,d
_108615_,_108615_,d
_108616_,_108616_,d
_108631_,_108631_,d
_108632_,_108632_,d
_108655_,_108655_,d
_108656_,_108656_,d
_108663_,_108663_,d
_108664_,_108664_,d
_108671_,_108671_,d
_108672_,_108672_,d
_108679_,_108679_,d
_108680_,_108680_,d
_108687_,_108687_,d
_108688_,_108688_,d
_108695_,_108695_,d
_108696_,_108696_,d
_108703_,_108703_,d
_108704_,_108704_,d
_108711_,_108711_,d
_108712_,_108712_,d
_108719_,_108719_,d
_108720_,_108720_,d
_108727_,_108727_,d
_108728_,_108728_,d
_108735_,_108735_,d
_108736_,_108736_,d
_108743_,_108743_,d
_108744_,_108744_,d
_108751_,_108751_,d
_108752_,_108752_,d
_108759_,_108759_,d
_108760_,_108760_,d
_108767_,_108767_,d
_108768_,_108768_,d
_108775_,_108775_,d
_108776_,_108776_,d
_108791_,_108791_,d
_108792_,_108792_,d
_107319_,_107319_,d
_107320_,_107320_,d
_107327_,_107327_,d
_107328_,_107328_,d
_107335_,_107335_,d
_107336_,_107336_,d
_107343_,_107343_,d
_107344_,_107344_,d
_107391_,_107391_,d
_107392_,_107392_,d
_107399_,_107399_,d
_107400_,_107400_,d
_107407_,_107407_,d
_107408_,_107408_,d
_111463_,_111463_,d
_111464_,_111464_,d
_111471_,_111471_,d
_111472_,_111472_,d
_111911_,_111911_,d
_111912_,_111912_,d
_114601_,_114601_,d
_114602_,_114602_,d
_114609_,_114609_,d
_114610_,_114610_,d
_114617_,_114617_,d
_114618_,_114618_,d
_114625_,_114625_,d
_114626_,_114626_,d
_114633_,_114633_,d
_114634_,_114634_,d
_114641_,_114641_,d
_114642_,_114642_,d
_114649_,_114649_,d
_114650_,_114650_,d
_114657_,_114657_,d
_114658_,_114658_,d
_114665_,_114665_,d
_114666_,_114666_,d
_114673_,_114673_,d
_114674_,_114674_,d
_114681_,_114681_,d
_114682_,_114682_,d
_114689_,_114689_,d
_114690_,_114690_,d
_114697_,_114697_,d
_114698_,_114698_,d
_114705_,_114705_,d
_114706_,_114706_,d
_114713_,_114713_,d
_114714_,_114714_,d
_114727_,_114727_,d
_114728_,_114728_,d
_114735_,_114735_,d
_114736_,_114736_,d
_114743_,_114743_,d
_114744_,_114744_,d
_114751_,_114751_,d
_114752_,_114752_,d
_114814_,_114814_,d
_114815_,_114815_,d
_114822_,_114822_,d
_114823_,_114823_,d
_114830_,_114830_,d
_114831_,_114831_,d
_114838_,_114838_,d
_114839_,_114839_,d
_114846_,_114846_,d
_114847_,_114847_,d
_114854_,_114854_,d
_114855_,_114855_,d
_114862_,_114862_,d
_114863_,_114863_,d
_114870_,_114870_,d
_114871_,_114871_,d
_114878_,_114878_,d
_114879_,_114879_,d
_114886_,_114886_,d
_114887_,_114887_,d
_114894_,_114894_,d
_114895_,_114895_,d
_114902_,_114902_,d
_114903_,_114903_,d
_114910_,_114910_,d
_114911_,_114911_,d
_114918_,_114918_,d
_114919_,_114919_,d
_114926_,_114926_,d
_114927_,_114927_,d
_114934_,_114934_,d
_114935_,_114935_,d
_114942_,_114942_,d
_114943_,_114943_,d
_114950_,_114950_,d
_114951_,_114951_,d
_114958_,_114958_,d
_114959_,_114959_,d
_114966_,_114966_,d
_114967_,_114967_,d
_114974_,_114974_,d
_114975_,_114975_,d
_114982_,_114982_,d
_114983_,_114983_,d
_114990_,_114990_,d
_114991_,_114991_,d
_114998_,_114998_,d
_114999_,_114999_,d
_115006_,_115006_,d
_115007_,_115007_,d
_115308_,_115308_,d
_115309_,_115309_,d
_115316_,_115316_,d
_115317_,_115317_,d
_115324_,_115324_,d
_115325_,_115325_,d
_115332_,_115332_,d
_115333_,_115333_,d
_115340_,_115340_,d
_115341_,_115341_,d
_115348_,_115348_,d
_115349_,_115349_,d
_113138_,_113138_,d
_108471_,_108471_,d
_108303_,_108303_,d
_113633_,_113633_,d
_113945_,_113945_,d
_107447_,_107447_,d
_107448_,_107448_,d
_107655_,_107655_,d
_107656_,_107656_,d
_107689_,_107689_,d
_107711_,_107711_,d
_107712_,_107712_,d
_107735_,_107735_,d
_107743_,_107743_,d
_107744_,_107744_,d
_107767_,_107767_,d
_107769_,_107769_,d
_107775_,_107775_,d
_107783_,_107783_,d
_107784_,_107784_,d
_107839_,_107839_,d
_107840_,_107840_,d
_108472_,_108472_,d
_113394_,_113394_,d
_113946_,_113946_,d
_108263_,_108263_,d
_108407_,_108407_,d
_108455_,_108455_,d
_113209_,_113209_,d
_113529_,_113529_,d
_113777_,_113777_,d
_113961_,_113961_,d
_114089_,_114089_,d
_114201_,_114201_,d
_114337_,_114337_,d
_114385_,_114385_,d
_108431_,_108431_,d
_107543_,_107543_,d
_107544_,_107544_,d
_107591_,_107591_,d
_107592_,_107592_,d
_107607_,_107607_,d
_107608_,_107608_,d
_107703_,_107703_,d
_107704_,_107704_,d
_107799_,_107799_,d
_107800_,_107800_,d
_107831_,_107831_,d
_107832_,_107832_,d
_108328_,_108328_,d
_108408_,_108408_,d
_108456_,_108456_,d
_113210_,_113210_,d
_113530_,_113530_,d
_113778_,_113778_,d
_113962_,_113962_,d
_114090_,_114090_,d
_114202_,_114202_,d
_114338_,_114338_,d
_107472_,_107472_,d
_107600_,_107600_,d
_113742_,_113742_,d
_113253_,_113253_,d
_113839_,_113839_,d
_114359_,_114359_,d
_113835_,_113835_,d
_113987_,_113987_,d
_114259_,_114259_,d
_114386_,_114386_,d
_114355_,_114355_,d
_107679_,_107679_,d
_113681_,_113681_,d
_107430_,_107430_,d
_107796_,_107796_,d
_113510_,_113510_,d
_107653_,_107653_,d
_113235_,_113235_,d
_113239_,_113239_,d
_113506_,_113506_,d
_114056_,_114056_,d
_114247_,_114247_,d
_114242_,_114242_,d
_107490_,_107490_,d
_113180_,_113180_,d
_113828_,_113828_,d
_114041_,_114041_,d
_113830_,_113830_,d
_113437_,_113437_,d
_107436_,_107436_,d
_107437_,_107437_,d
_107562_,_107562_,d
_107564_,_107564_,d
_107698_,_107698_,d
_107699_,_107699_,d
_107818_,_107818_,d
_107820_,_107820_,d
_107824_,_107824_,d
_107826_,_107826_,d
_113181_,_113181_,d
_113651_,_113651_,d
_113655_,_113655_,d
_114042_,_114042_,d
_114038_,_114038_,d
_108343_,_108343_,d
_108439_,_108439_,d
_113193_,_113193_,d
_113260_,_113260_,d
_113612_,_113612_,d
_113761_,_113761_,d
_113809_,_113809_,d
_113865_,_113865_,d
_114012_,_114012_,d
_114324_,_114324_,d
_114369_,_114369_,d
_113813_,_113813_,d
_114013_,_114013_,d
_107751_,_107751_,d
_107752_,_107752_,d
_107807_,_107807_,d
_107809_,_107809_,d
_108440_,_108440_,d
_109928_,_109928_,d
_109929_,_109929_,d
_113098_,_113098_,d
_113195_,_113195_,d
_113387_,_113387_,d
_113610_,_113610_,d
_113762_,_113762_,d
_113866_,_113866_,d
_114004_,_114004_,d
_114323_,_114323_,d
_114002_,_114002_,d
_113091_,_113091_,d
_113403_,_113403_,d
_113407_,_113407_,d
_113137_,_113137_,d
_107688_,_107688_,d
_107736_,_107736_,d
_107776_,_107776_,d
_108256_,_108256_,d
_108257_,_108257_,d
_108280_,_108280_,d
_108281_,_108281_,d
_108352_,_108352_,d
_108353_,_108353_,d
_113380_,_113380_,d
_113553_,_113553_,d
_113793_,_113793_,d
_114108_,_114108_,d
_114156_,_114156_,d
_114273_,_114273_,d
_113513_,_113513_,d
_114125_,_114125_,d
_107495_,_107495_,d
_107496_,_107496_,d
_107720_,_107720_,d
_107721_,_107721_,d
_107729_,_107729_,d
_107760_,_107760_,d
_113131_,_113131_,d
_113315_,_113315_,d
_113322_,_113322_,d
_113378_,_113378_,d
_113451_,_113451_,d
_113554_,_113554_,d
_114155_,_114155_,d
_114106_,_114106_,d
_114122_,_114122_,d
_114274_,_114274_,d
_114402_,_114402_,d
_113517_,_113517_,d
_113568_,_113568_,d
_107615_,_107615_,d
_107616_,_107616_,d
_108327_,_108327_,d
_113393_,_113393_,d
_113913_,_113913_,d
_114145_,_114145_,d
_114345_,_114345_,d
_108264_,_108264_,d
_108304_,_108304_,d
_113634_,_113634_,d
_113914_,_113914_,d
_114146_,_114146_,d
_114346_,_114346_,d
_114060_,_114060_,d
_114169_,_114169_,d
_114249_,_114249_,d
_114417_,_114417_,d
_107415_,_107415_,d
_107416_,_107416_,d
_107479_,_107479_,d
_107480_,_107480_,d
_107511_,_107511_,d
_107512_,_107512_,d
_107528_,_107528_,d
_107529_,_107529_,d
_107575_,_107575_,d
_107576_,_107576_,d
_114059_,_114059_,d
_114170_,_114170_,d
_114250_,_114250_,d
_114418_,_114418_,d
_114434_,_114434_,d
_114435_,_114435_,d
_107462_,_107462_,d
_107510_,_107510_,d
_107558_,_107558_,d
_107590_,_107590_,d
_107630_,_107630_,d
_107637_,_107637_,d
_108326_,_108326_,d
_108422_,_108422_,d
_109950_,_109950_,d
_108335_,_108335_,d
_108402_,_108402_,d
_113876_,_113876_,d
_114065_,_114065_,d
_114364_,_114364_,d
_114428_,_114428_,d
_113878_,_113878_,d
_113958_,_113958_,d
_114022_,_114022_,d
_113688_,_113688_,d
_113696_,_113696_,d
_113729_,_113729_,d
_113744_,_113744_,d
_113889_,_113889_,d
_113897_,_113897_,d
_113977_,_113977_,d
_113992_,_113992_,d
_113993_,_113993_,d
_114024_,_114024_,d
_114073_,_114073_,d
_114192_,_114192_,d
_114217_,_114217_,d
_114233_,_114233_,d
_114264_,_114264_,d
_114297_,_114297_,d
_113693_,_113693_,d
_114053_,_114053_,d
_114365_,_114365_,d
_114429_,_114429_,d
_107439_,_107439_,d
_107443_,_107443_,d
_107466_,_107466_,d
_107470_,_107470_,d
_107494_,_107494_,d
_107798_,_107798_,d
_108313_,_108313_,d
_108318_,_108318_,d
_108360_,_108360_,d
_108366_,_108366_,d
_108403_,_108403_,d
_113256_,_113256_,d
_113818_,_113818_,d
_113819_,_113819_,d
_113956_,_113956_,d
_114066_,_114066_,d
_114186_,_114186_,d
_113698_,_113698_,d
_113699_,_113699_,d
_113730_,_113730_,d
_113890_,_113890_,d
_113898_,_113898_,d
_113978_,_113978_,d
_114075_,_114075_,d
_113994_,_113994_,d
_114218_,_114218_,d
_114234_,_114234_,d
_114298_,_114298_,d
_108342_,_108342_,d
_114378_,_114378_,d
_114379_,_114379_,d
_108386_,_108386_,d
_108450_,_108450_,d
_109962_,_109962_,d
_113124_,_113124_,d
_113265_,_113265_,d
_113268_,_113268_,d
_113297_,_113297_,d
_113433_,_113433_,d
_113521_,_113521_,d
_113572_,_113572_,d
_114292_,_114292_,d
_114412_,_114412_,d
_109964_,_109964_,d
_114398_,_114398_,d
_113525_,_113525_,d
_114413_,_114413_,d
_107539_,_107539_,d
_107540_,_107540_,d
_107567_,_107567_,d
_107571_,_107571_,d
_114399_,_114399_,d
_107649_,_107649_,d
_108387_,_108387_,d
_108451_,_108451_,d
_113125_,_113125_,d
_113301_,_113301_,d
_113575_,_113575_,d
_113802_,_113802_,d
_113807_,_113807_,d
_114290_,_114290_,d
_113092_,_113092_,d
_113100_,_113100_,d
_113257_,_113257_,d
_113385_,_113385_,d
_113425_,_113425_,d
_113428_,_113428_,d
_113769_,_113769_,d
_114161_,_114161_,d
_114193_,_114193_,d
_114372_,_114372_,d
_108345_,_108345_,d
_109920_,_109920_,d
_109921_,_109921_,d
_113770_,_113770_,d
_114026_,_114026_,d
_114028_,_114028_,d
_114162_,_114162_,d
_114194_,_114194_,d
_107847_,_107847_,d
_107855_,_107855_,d
_108375_,_108375_,d
_108391_,_108391_,d
_108423_,_108423_,d
_112569_,_112569_,d
_113113_,_113113_,d
_113148_,_113148_,d
_113641_,_113641_,d
_113745_,_113745_,d
_113857_,_113857_,d
_113281_,_113281_,d
_113473_,_113473_,d
_113660_,_113660_,d
_113760_,_113760_,d
_107639_,_107639_,d
_113712_,_113712_,d
_113720_,_113720_,d
_113848_,_113848_,d
_113888_,_113888_,d
_107641_,_107641_,d
_107663_,_107663_,d
_107664_,_107664_,d
_107671_,_107671_,d
_107672_,_107672_,d
_107848_,_107848_,d
_107857_,_107857_,d
_108376_,_108376_,d
_108392_,_108392_,d
_108424_,_108424_,d
_112571_,_112571_,d
_113114_,_113114_,d
_113290_,_113290_,d
_113291_,_113291_,d
_113354_,_113354_,d
_113355_,_113355_,d
_113418_,_113418_,d
_113419_,_113419_,d
_113498_,_113498_,d
_113499_,_113499_,d
_113643_,_113643_,d
_113747_,_113747_,d
_113858_,_113858_,d
_109958_,_109958_,d
_113176_,_113176_,d
_113208_,_113208_,d
_113248_,_113248_,d
_113496_,_113496_,d
_113584_,_113584_,d
_113632_,_113632_,d
_113544_,_113544_,d
_108290_,_108290_,d
_108370_,_108370_,d
_109935_,_109935_,d
_113129_,_113129_,d
_113153_,_113153_,d
_113313_,_113313_,d
_113321_,_113321_,d
_113412_,_113412_,d
_113441_,_113441_,d
_113449_,_113449_,d
_113601_,_113601_,d
_113852_,_113852_,d
_113912_,_113912_,d
_113944_,_113944_,d
_114404_,_114404_,d
_113305_,_113305_,d
_113329_,_113329_,d
_113337_,_113337_,d
_113361_,_113361_,d
_113369_,_113369_,d
_113457_,_113457_,d
_113374_,_113374_,d
_107727_,_107727_,d
_107762_,_107762_,d
_108288_,_108288_,d
_108368_,_108368_,d
_109939_,_109939_,d
_113154_,_113154_,d
_113410_,_113410_,d
_113442_,_113442_,d
_113603_,_113603_,d
_113672_,_113672_,d
_113794_,_113794_,d
_113851_,_113851_,d
_113669_,_113669_,d
_113312_,_113312_,d
_113330_,_113330_,d
_113344_,_113344_,d
_113368_,_113368_,d
_113464_,_113464_,d
_113595_,_113595_,d
_113599_,_113599_,d
_113161_,_113161_,d
_113225_,_113225_,d
_113345_,_113345_,d
_113481_,_113481_,d
_113545_,_113545_,d
_113585_,_113585_,d
_113673_,_113673_,d
_113162_,_113162_,d
_113226_,_113226_,d
_113274_,_113274_,d
_113275_,_113275_,d
_113346_,_113346_,d
_113466_,_113466_,d
_113467_,_113467_,d
_113482_,_113482_,d
_113546_,_113546_,d
_113586_,_113586_,d
_113618_,_113618_,d
_113674_,_113674_,d
_107520_,_107520_,d
_107521_,_107521_,d
_113929_,_113929_,d
_114137_,_114137_,d
_113930_,_113930_,d
_114138_,_114138_,d
_107367_,_107367_,d
_107368_,_107368_,d
_108967_,_108967_,d
_108968_,_108968_,d
_108975_,_108975_,d
_108976_,_108976_,d
_108983_,_108983_,d
_108984_,_108984_,d
_108991_,_108991_,d
_108992_,_108992_,d
_108999_,_108999_,d
_109000_,_109000_,d
_109015_,_109015_,d
_109016_,_109016_,d
_109023_,_109023_,d
_109024_,_109024_,d
_109031_,_109031_,d
_109032_,_109032_,d
_109039_,_109039_,d
_109040_,_109040_,d
_109047_,_109047_,d
_109048_,_109048_,d
_109167_,_109167_,d
_109168_,_109168_,d
_109175_,_109175_,d
_109176_,_109176_,d
_109183_,_109183_,d
_109184_,_109184_,d
_109191_,_109191_,d
_109192_,_109192_,d
_109207_,_109207_,d
_109208_,_109208_,d
_109215_,_109215_,d
_109216_,_109216_,d
_109223_,_109223_,d
_109224_,_109224_,d
_109231_,_109231_,d
_109232_,_109232_,d
_109239_,_109239_,d
_109240_,_109240_,d
_109247_,_109247_,d
_109248_,_109248_,d
_109255_,_109255_,d
_109256_,_109256_,d
_109271_,_109271_,d
_109272_,_109272_,d
_109279_,_109279_,d
_109280_,_109280_,d
_109287_,_109287_,d
_109288_,_109288_,d
_109295_,_109295_,d
_109296_,_109296_,d
_109303_,_109303_,d
